iso_3166_1_alpha_3,iso_3166_1_alpha_2,new_confirmed,cumulative_confirmed,date,alpha_3_code,ptdate,stringency_index,country_region_code,mobilitydate,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PAN,PA,4,18,2020-03-12,PAN,2020-03-12,19.44,PA,2020-03-12,-18.5,7.5,-21.5,-18,-5,8.5
PAN,PA,13,31,2020-03-13,PAN,2020-03-13,44.44,PA,2020-03-13,-19,8.5,-21,-15.5,-5.5,9.5
PAN,PA,0,31,2020-03-14,PAN,2020-03-14,44.44,PA,2020-03-14,-23.5,3.5,-32.5,-18,-6.5,11.5
PAN,PA,16,47,2020-03-15,PAN,2020-03-15,44.44,PA,2020-03-15,-39,-6,-45.5,-27,-13.5,14.5
PAN,PA,26,73,2020-03-16,PAN,2020-03-16,48.15,PA,2020-03-16,-31,-12,-33.5,-25.5,-19,14.5
PAN,PA,17,90,2020-03-17,PAN,2020-03-17,51.85,PA,2020-03-17,-40.5,-19,-42,-34.5,-29,19
PAN,PA,19,109,2020-03-18,PAN,2020-03-18,51.85,PA,2020-03-18,-48.5,-30.5,-45.5,-40,-33,23
PAN,PA,28,137,2020-03-19,PAN,2020-03-19,51.85,PA,2020-03-19,-52,-30.5,-51,-46.5,-38,25
PAN,PA,0,137,2020-03-20,PAN,2020-03-20,59.26,PA,2020-03-20,-52,-26.5,-52.5,-46,-38.5,27
PAN,PA,0,137,2020-03-21,PAN,2020-03-21,59.26,PA,2020-03-21,-65.5,-36.5,-65,-53,-45,27.5
PAN,PA,108,245,2020-03-22,PAN,2020-03-22,59.26,PA,2020-03-22,-70.5,-41.5,-70,-60,-45,25
PAN,PA,100,345,2020-03-23,PAN,2020-03-23,70.37,PA,2020-03-23,-65,-39,-62.5,-62,-55.5,31.5
PAN,PA,0,345,2020-03-24,PAN,2020-03-24,75.93,PA,2020-03-24,-72,-49,-68,-68,-62.5,35
PAN,PA,213,558,2020-03-25,PAN,2020-03-25,75.93,PA,2020-03-25,-84,-56,-77,-78,-74,41.5
PAN,PA,0,558,2020-03-26,PAN,2020-03-26,75.93,PA,2020-03-26,-83,-55,-76.5,-77,-74.5,42.5
PAN,PA,116,674,2020-03-27,PAN,2020-03-27,75.93,PA,2020-03-27,-83,-54,-76.5,-77,-74,44.5
PAN,PA,112,786,2020-03-28,PAN,2020-03-28,75.93,PA,2020-03-28,-83.5,-54,-79,-77,-70,36.5
PAN,PA,115,901,2020-03-29,PAN,2020-03-29,75.93,PA,2020-03-29,-85.5,-61.5,-81,-78,-61.5,31
PAN,PA,88,989,2020-03-30,PAN,2020-03-30,75.93,PA,2020-03-30,-81.5,-56,-74.5,-77,-74,41
PAN,PA,0,989,2020-03-31,PAN,2020-03-31,75.93,PA,2020-03-31,-81,-52.5,-74.5,-76,-75,39.5
PAN,PA,192,1181,2020-04-01,PAN,2020-04-01,79.63,PA,2020-04-01,-86.5,-69.5,-78,-80.5,-76.5,43.5
PAN,PA,136,1317,2020-04-02,PAN,2020-04-02,79.63,PA,2020-04-02,-82.5,-54.5,-75.5,-78,-76,42.5
PAN,PA,158,1475,2020-04-03,PAN,2020-04-03,90.74,PA,2020-04-03,-86,-64,-79,-80,-76,46
PAN,PA,198,1673,2020-04-04,PAN,2020-04-04,90.74,PA,2020-04-04,-84,-54.5,-78.5,-77,-71.5,37.5
PAN,PA,128,1801,2020-04-05,PAN,2020-04-05,90.74,PA,2020-04-05,-96,-95.5,-89,-90,-76.5,36
PAN,PA,187,1988,2020-04-06,PAN,2020-04-06,90.74,PA,2020-04-06,-83.5,-62.5,-77.5,-79.5,-76,42
PAN,PA,112,2100,2020-04-07,PAN,2020-04-07,90.74,PA,2020-04-07,-80.5,-49,-73.5,-76.5,-76,40.5
PAN,PA,149,2249,2020-04-08,PAN,2020-04-08,90.74,PA,2020-04-08,-83.5,-60.5,-76.5,-79,-76,42.5
PAN,PA,279,2528,2020-04-09,PAN,2020-04-09,90.74,PA,2020-04-09,-79.5,-43.5,-73,-76,-78,41
PAN,PA,224,2752,2020-04-10,PAN,2020-04-10,90.74,PA,2020-04-10,-90,-71,-83,-86,-88.5,51.5
PAN,PA,222,2974,2020-04-11,PAN,2020-04-11,90.74,PA,2020-04-11,-96.5,-95.5,-89,-91.5,-86,45.5
PAN,PA,260,3234,2020-04-12,PAN,2020-04-12,90.74,PA,2020-04-12,-95.5,-95.5,-89.5,-91,-77,36
PAN,PA,166,3400,2020-04-13,PAN,2020-04-13,90.74,PA,2020-04-13,-82.5,-60.5,-76.5,-79,-75,41
PAN,PA,72,3472,2020-04-14,PAN,2020-04-14,90.74,PA,2020-04-14,-78,-45,-73,-75,-74.5,39.5
PAN,PA,102,3574,2020-04-15,PAN,2020-04-15,90.74,PA,2020-04-15,-81,-57,-75,-77,-74.5,41.5
PAN,PA,177,3751,2020-04-16,PAN,2020-04-16,90.74,PA,2020-04-16,-76.5,-43,-72,-73,-74,40
PAN,PA,265,4016,2020-04-17,PAN,2020-04-17,90.74,PA,2020-04-17,-79,-49,-73.5,-75,-74,43
PAN,PA,194,4210,2020-04-18,PAN,2020-04-18,93.52,PA,2020-04-18,-95.5,-94.5,-87.5,-90.5,-83.5,44.5
PAN,PA,63,4273,2020-04-19,PAN,2020-04-19,93.52,PA,2020-04-19,-95.5,-95.5,-88.5,-91,-76,36
PAN,PA,194,4467,2020-04-20,PAN,2020-04-20,93.52,PA,2020-04-20,-78.5,-54,-74,-76,-73,40
PAN,PA,191,4658,2020-04-21,PAN,2020-04-21,93.52,PA,2020-04-21,-75,-41,-71,-73.5,-72.5,38.5
PAN,PA,163,4821,2020-04-22,PAN,2020-04-22,93.52,PA,2020-04-22,-80.5,-58,-75,-77.5,-73,41.5
PAN,PA,171,4992,2020-04-23,PAN,2020-04-23,93.52,PA,2020-04-23,-77,-45.5,-72,-74.5,-73,39.5
PAN,PA,174,5166,2020-04-24,PAN,2020-04-24,93.52,PA,2020-04-24,-79.5,-51.5,-74,-75.5,-72.5,42.5
PAN,PA,172,5338,2020-04-25,PAN,2020-04-25,93.52,PA,2020-04-25,-95,-93.5,-87.5,-90.5,-81.5,43.5
PAN,PA,200,5538,2020-04-26,PAN,2020-04-26,93.52,PA,2020-04-26,-95,-95.5,-88.5,-90.5,-74.5,35.5
PAN,PA,241,5779,2020-04-27,PAN,2020-04-27,93.52,PA,2020-04-27,-77.5,-53,-73,-75.5,-71,39.5
PAN,PA,242,6021,2020-04-28,PAN,2020-04-28,93.52,PA,2020-04-28,-74,-40.5,-68.5,-71.5,-71.5,35.5
PAN,PA,179,6200,2020-04-29,PAN,2020-04-29,93.52,PA,2020-04-29,-78,-51.5,-70,-74.5,-71,39.5
PAN,PA,178,6378,2020-04-30,PAN,2020-04-30,93.52,PA,2020-04-30,-72.5,-35.5,-66.5,-70,-70,37
PAN,PA,154,6532,2020-05-01,PAN,2020-05-01,93.52,PA,2020-05-01,-84.5,-60,-78,-81.5,-84.5,48
PAN,PA,188,6720,2020-05-02,PAN,2020-05-02,93.52,PA,2020-05-02,-94.5,-93.5,-87,-90,-81,43.5
PAN,PA,370,7090,2020-05-03,PAN,2020-05-03,93.52,PA,2020-05-03,-94.5,-94.5,-88.5,-90,-73,35
PAN,PA,107,7197,2020-05-04,PAN,2020-05-04,93.52,PA,2020-05-04,-75,-51,-70.5,-73.5,-69,38
PAN,PA,190,7387,2020-05-05,PAN,2020-05-05,93.52,PA,2020-05-05,-72.5,-40.5,-67.5,-70.5,-69,36.5
PAN,PA,136,7523,2020-05-06,PAN,2020-05-06,93.52,PA,2020-05-06,-77,-51.5,-70,-73,-69,39
PAN,PA,208,7731,2020-05-07,PAN,2020-05-07,93.52,PA,2020-05-07,-73.5,-42,-68,-70.5,-69,38
PAN,PA,137,7868,2020-05-08,PAN,2020-05-08,93.52,PA,2020-05-08,-74.5,-42,-69,-70,-68,40
PAN,PA,202,8070,2020-05-09,PAN,2020-05-09,93.52,PA,2020-05-09,-93.5,-91.5,-86,-88.5,-79,42.5
PAN,PA,212,8282,2020-05-10,PAN,2020-05-10,93.52,PA,2020-05-10,-94,-94.5,-87.5,-89.5,-71.5,34.5
PAN,PA,166,8448,2020-05-11,PAN,2020-05-11,93.52,PA,2020-05-11,-73,-47,-69.5,-71,-66,37
PAN,PA,168,8616,2020-05-12,PAN,2020-05-12,93.52,PA,2020-05-12,-70,-35.5,-65.5,-68.5,-66,35.5
PAN,PA,0,8616,2020-05-13,PAN,2020-05-13,89.81,PA,2020-05-13,-74.5,-49.5,-69,-71.5,-66,38
PAN,PA,328,8944,2020-05-14,PAN,2020-05-14,89.81,PA,2020-05-14,-70,-38,-66,-68.5,-66,35.5
PAN,PA,174,9118,2020-05-15,PAN,2020-05-15,89.81,PA,2020-05-15,-71.5,-42.5,-67,-67.5,-64.5,38
PAN,PA,150,9268,2020-05-16,PAN,2020-05-16,89.81,PA,2020-05-16,-77,-49,-73.5,-72,-64.5,34.5
PAN,PA,181,9449,2020-05-17,PAN,2020-05-17,89.81,PA,2020-05-17,-93.5,-94,-86.5,-88.5,-69.5,34.5
PAN,PA,157,9606,2020-05-18,PAN,2020-05-18,89.81,PA,2020-05-18,-70,-46.5,-67.5,-68.5,-62,35
PAN,PA,120,9726,2020-05-19,PAN,2020-05-19,89.81,PA,2020-05-19,-69,-41,-64,-67,-63,35
PAN,PA,141,9867,2020-05-20,PAN,2020-05-20,89.81,PA,2020-05-20,-71,-44.5,-62.5,-66.5,-62,36.5
PAN,PA,110,9977,2020-05-21,PAN,2020-05-21,89.81,PA,2020-05-21,-69.5,-39,-60,-65,-62.5,36
PAN,PA,139,10116,2020-05-22,PAN,2020-05-22,89.81,PA,2020-05-22,-72.5,-46,-65,-66.5,-61,37.5
PAN,PA,151,10267,2020-05-23,PAN,2020-05-23,89.81,PA,2020-05-23,-76,-46,-67,-68,-60,32.5
PAN,PA,310,10577,2020-05-24,PAN,2020-05-24,89.81,PA,2020-05-24,-93.5,-93,-85.5,-87.5,-68.5,33.5
PAN,PA,349,10926,2020-05-25,PAN,2020-05-25,89.81,PA,2020-05-25,-69,-44,-61.5,-65.5,-60,34
PAN,PA,257,11183,2020-05-26,PAN,2020-05-26,89.81,PA,2020-05-26,-68.5,-40.5,-60,-64.5,-60,33.5
PAN,PA,264,11447,2020-05-27,PAN,2020-05-27,89.81,PA,2020-05-27,-72,-50,-64.5,-67,-60,35.5
PAN,PA,281,11728,2020-05-28,PAN,2020-05-28,89.81,PA,2020-05-28,-69,-43,-61.5,-65.5,-60,35.5
PAN,PA,403,12131,2020-05-29,PAN,2020-05-29,89.81,PA,2020-05-29,-70,-43,-63.5,-65.5,-59,37
PAN,PA,400,12531,2020-05-30,PAN,2020-05-30,89.81,PA,2020-05-30,-74.5,-47,-68.5,-67,-56,32
PAN,PA,487,13018,2020-05-31,PAN,2020-05-31,89.81,PA,2020-05-31,-93.5,-93,-84.5,-87,-66.5,33.5
PAN,PA,445,13463,2020-06-01,PAN,2020-06-01,89.81,PA,2020-06-01,-54,-24,-43,-50.5,-51,27
PAN,PA,374,13837,2020-06-02,PAN,2020-06-02,89.81,PA,2020-06-02,-60,-33,-54.5,-57.5,-54,30.5
PAN,PA,258,14095,2020-06-03,PAN,2020-06-03,89.81,PA,2020-06-03,-57,-28.5,-46.5,-54,-52,30
PAN,PA,514,14609,2020-06-04,PAN,2020-06-04,89.81,PA,2020-06-04,-56.5,-27,-47.5,-56,-53,30
PAN,PA,435,15044,2020-06-05,PAN,2020-06-05,89.81,PA,2020-06-05,-56.5,-24.5,-46,-54.5,-51,31
PAN,PA,419,15463,2020-06-06,PAN,2020-06-06,91.67,PA,2020-06-06,-62,-32,-56.5,-56.5,-49,26.5
PAN,PA,541,16004,2020-06-07,PAN,2020-06-07,83.33,PA,2020-06-07,-92,-89.5,-84,-87,-64.5,33.5
PAN,PA,421,16425,2020-06-08,PAN,2020-06-08,83.33,PA,2020-06-08,-66,-45.5,-61.5,-64.5,-53.5,31.5
PAN,PA,429,16854,2020-06-09,PAN,2020-06-09,83.33,PA,2020-06-09,-65,-40,-60.5,-64,-55,32.5
PAN,PA,379,17233,2020-06-10,PAN,2020-06-10,83.33,PA,2020-06-10,-67.5,-47,-62,-65,-54.5,33.5
PAN,PA,656,17889,2020-06-11,PAN,2020-06-11,83.33,PA,2020-06-11,-64,-38,-57,-62.5,-54.5,32.5
PAN,PA,697,18586,2020-06-12,PAN,2020-06-12,83.33,PA,2020-06-12,-62,-32.5,-55.5,-60,-52.5,33.5
PAN,PA,625,19211,2020-06-13,PAN,2020-06-13,83.33,PA,2020-06-13,-69.5,-43.5,-63.5,-65,-50.5,30.5
PAN,PA,848,20059,2020-06-14,PAN,2020-06-14,83.33,PA,2020-06-14,-91,-88,-82,-86.5,-61.5,32.5
PAN,PA,627,20686,2020-06-15,PAN,2020-06-15,83.33,PA,2020-06-15,-60,-35.5,-56,-60,-51.5,30
PAN,PA,736,21422,2020-06-16,PAN,2020-06-16,83.33,PA,2020-06-16,-59,-31,-52.5,-58.5,-53.5,30.5
PAN,PA,540,21962,2020-06-17,PAN,2020-06-17,83.33,PA,2020-06-17,-60.5,-34.5,-55,-59,-52,31.5
PAN,PA,635,22597,2020-06-18,PAN,2020-06-18,83.33,PA,2020-06-18,-61,-33.5,-54.5,-61,-53.5,31.5
PAN,PA,754,23351,2020-06-19,PAN,2020-06-19,83.33,PA,2020-06-19,-60.5,-28.5,-53.5,-58,-50.5,31.5
PAN,PA,923,24274,2020-06-20,PAN,2020-06-20,83.33,PA,2020-06-20,-66.5,-36.5,-60,-60.5,-47.5,28
PAN,PA,948,25222,2020-06-21,PAN,2020-06-21,83.33,PA,2020-06-21,-90,-86.5,-79.5,-85,-59,32
PAN,PA,808,26030,2020-06-22,PAN,2020-06-22,83.33,PA,2020-06-22,-62,-38.5,-56.5,-61.5,-52.5,30
PAN,PA,722,26752,2020-06-23,PAN,2020-06-23,83.33,PA,2020-06-23,-63,-38,-57,-62,-55,31.5
PAN,PA,562,27314,2020-06-24,PAN,2020-06-24,83.33,PA,2020-06-24,-64,-40,-55.5,-61.5,-52.5,32
PAN,PA,716,28030,2020-06-25,PAN,2020-06-25,83.33,PA,2020-06-25,-62,-36,-54.5,-60.5,-53.5,32
PAN,PA,1007,29037,2020-06-26,PAN,2020-06-26,83.33,PA,2020-06-26,-63.5,-36,-58,-60.5,-52.5,33.5
PAN,PA,868,29905,2020-06-27,PAN,2020-06-27,83.33,PA,2020-06-27,-68,-41.5,-63,-63,-49.5,30
PAN,PA,753,30658,2020-06-28,PAN,2020-06-28,83.33,PA,2020-06-28,-90.5,-87,-81.5,-86.5,-62,32.5
PAN,PA,1028,31686,2020-06-29,PAN,2020-06-29,83.33,PA,2020-06-29,-60.5,-36,-58,-61,-51,29.5
PAN,PA,1099,32785,2020-06-30,PAN,2020-06-30,83.33,PA,2020-06-30,-61,-36,-62,-63,-53,30.5
PAN,PA,765,33550,2020-07-01,PAN,2020-07-01,83.33,PA,2020-07-01,-61.5,-36,-59.5,-60.5,-52,30.5
PAN,PA,913,34463,2020-07-02,PAN,2020-07-02,83.33,PA,2020-07-02,-61.5,-35,-61,-62,-53,31.5
PAN,PA,774,35237,2020-07-03,PAN,2020-07-03,83.33,PA,2020-07-03,-62,-33,-61.5,-60.5,-51.5,32
PAN,PA,758,35995,2020-07-04,PAN,2020-07-04,83.33,PA,2020-07-04,-69.5,-43,-71,-66.5,-49.5,30
PAN,PA,988,36983,2020-07-05,PAN,2020-07-05,83.33,PA,2020-07-05,-91,-88.5,-84.5,-88.5,-62.5,32.5
PAN,PA,1166,38149,2020-07-06,PAN,2020-07-06,83.33,PA,2020-07-06,-59.5,-35.5,-59.5,-61.5,-51,30
PAN,PA,1185,39334,2020-07-07,PAN,2020-07-07,83.33,PA,2020-07-07,-61.5,-35,-61.5,-62,-54,30.5
PAN,PA,957,40291,2020-07-08,PAN,2020-07-08,83.33,PA,2020-07-08,-63.5,-40,-61.5,-63.5,-52,31.5
PAN,PA,960,41251,2020-07-09,PAN,2020-07-09,83.33,PA,2020-07-09,-63,-37.5,-60.5,-63.5,-53,31.5
PAN,PA,965,42216,2020-07-10,PAN,2020-07-10,83.33,PA,2020-07-10,-63,-36,-62,-61.5,-51.5,33
PAN,PA,1041,43257,2020-07-11,PAN,2020-07-11,83.33,PA,2020-07-11,-68.5,-42.5,-69,-66,-48.5,29.5
PAN,PA,1075,44332,2020-07-12,PAN,2020-07-12,83.33,PA,2020-07-12,-91.5,-88.5,-85,-88.5,-62.5,33
PAN,PA,1301,45633,2020-07-13,PAN,2020-07-13,83.33,PA,2020-07-13,-60.5,-36,-62.5,-62.5,-51,30
PAN,PA,1540,47173,2020-07-14,PAN,2020-07-14,83.33,PA,2020-07-14,-60.5,-33.5,-59.5,-62.5,-53,30.5
PAN,PA,923,48096,2020-07-15,PAN,2020-07-15,83.33,PA,2020-07-15,-60.5,-33,-59.5,-61,-51,30.5
PAN,PA,1147,49243,2020-07-16,PAN,2020-07-16,83.33,PA,2020-07-16,-59.5,-28.5,-59,-60.5,-52,30.5
PAN,PA,1130,50373,2020-07-17,PAN,2020-07-17,83.33,PA,2020-07-17,-58,-21,-58,-57.5,-50.5,30
PAN,PA,1035,51408,2020-07-18,PAN,2020-07-18,83.33,PA,2020-07-18,-89.5,-85.5,-84,-88,-73,40.5
PAN,PA,853,52261,2020-07-19,PAN,2020-07-19,83.33,PA,2020-07-19,-91.5,-89.5,-86.5,-89.5,-64.5,33
PAN,PA,1207,53468,2020-07-20,PAN,2020-07-20,81.48,PA,2020-07-20,-60.5,-36,-61,-61.5,-51.5,29
PAN,PA,958,54426,2020-07-21,PAN,2020-07-21,81.48,PA,2020-07-21,-61.5,-34,-60,-62.5,-53.5,30.5
PAN,PA,727,55153,2020-07-22,PAN,2020-07-22,84.26,PA,2020-07-22,-63,-39,-60.5,-62.5,-51,31.5
PAN,PA,753,55906,2020-07-23,PAN,2020-07-23,84.26,PA,2020-07-23,-62,-33,-60,-62.5,-52.5,30.5
PAN,PA,911,56817,2020-07-24,PAN,2020-07-24,84.26,PA,2020-07-24,-59.5,-24.5,-59,-58,-50.5,31
PAN,PA,1176,57993,2020-07-25,PAN,2020-07-25,84.26,PA,2020-07-25,-92,-89,-84.5,-88.5,-74.5,41.5
PAN,PA,871,58864,2020-07-26,PAN,2020-07-26,84.26,PA,2020-07-26,-93,-92.5,-86.5,-89.5,-66.5,34
PAN,PA,1432,60296,2020-07-27,PAN,2020-07-27,80.56,PA,2020-07-27,-58,-32.5,-58,-59.5,-50.5,29
PAN,PA,1146,61442,2020-07-28,PAN,2020-07-28,80.56,PA,2020-07-28,-59,-31,-57,-60.5,-52.5,29.5
PAN,PA,781,62223,2020-07-29,PAN,2020-07-29,80.56,PA,2020-07-29,-60.5,-34,-59,-60,-51.5,30.5
PAN,PA,1046,63269,2020-07-30,PAN,2020-07-30,80.56,PA,2020-07-30,-57.5,-27,-55.5,-59,-52.5,29.5
PAN,PA,922,64191,2020-07-31,PAN,2020-07-31,80.56,PA,2020-07-31,-55,-17.5,-52,-53,-49.5,28
PAN,PA,1065,65256,2020-08-01,PAN,2020-08-01,80.56,PA,2020-08-01,-91.5,-88.5,-83.5,-88,-74,40.5
PAN,PA,1127,66383,2020-08-02,PAN,2020-08-02,80.56,PA,2020-08-02,-92.5,-91.5,-85.5,-89.5,-66,33.5
PAN,PA,1070,67453,2020-08-03,PAN,2020-08-03,80.56,PA,2020-08-03,-55.5,-30.5,-57,-57.5,-49.5,27
PAN,PA,1003,68456,2020-08-04,PAN,2020-08-04,80.56,PA,2020-08-04,-58,-30.5,-58,-59.5,-52,29
PAN,PA,968,69424,2020-08-05,PAN,2020-08-05,80.56,PA,2020-08-05,-59.5,-34,-59,-59.5,-51,29.5
PAN,PA,807,70231,2020-08-06,PAN,2020-08-06,80.56,PA,2020-08-06,-57.5,-28,-55.5,-59.5,-51.5,29
PAN,PA,1187,71418,2020-08-07,PAN,2020-08-07,80.56,PA,2020-08-07,-54,-17,-52.5,-53,-49,28
PAN,PA,1142,72560,2020-08-08,PAN,2020-08-08,80.56,PA,2020-08-08,-91.5,-88,-83.5,-88,-73.5,40.5
PAN,PA,1091,73651,2020-08-09,PAN,2020-08-09,80.56,PA,2020-08-09,-92.5,-91.5,-85.5,-89.5,-65.5,33.5
PAN,PA,841,74492,2020-08-10,PAN,2020-08-10,80.56,PA,2020-08-10,-54.5,-29.5,-56,-56.5,-49,27
PAN,PA,902,75394,2020-08-11,PAN,2020-08-11,83.33,PA,2020-08-11,-56,-29,-55,-58.5,-51.5,28
PAN,PA,1070,76464,2020-08-12,PAN,2020-08-12,83.33,PA,2020-08-12,-59.5,-35.5,-58,-60.5,-50.5,29.5
PAN,PA,913,77377,2020-08-13,PAN,2020-08-13,83.33,PA,2020-08-13,-57.5,-29.5,-57,-59.5,-50.5,28.5
PAN,PA,1069,78446,2020-08-14,PAN,2020-08-14,83.33,PA,2020-08-14,-51.5,-13,-52,-51,-47.5,26
PAN,PA,956,79402,2020-08-15,PAN,2020-08-15,83.33,PA,2020-08-15,-90.5,-87,-81,-86.5,-73,39.5
PAN,PA,1263,80665,2020-08-16,PAN,2020-08-16,83.33,PA,2020-08-16,-92,-91,-84,-88.5,-64.5,33
PAN,PA,1275,81940,2020-08-17,PAN,2020-08-17,83.33,PA,2020-08-17,-48.5,-23.5,-51,-53.5,-47.5,24
PAN,PA,603,82543,2020-08-18,PAN,2020-08-18,83.33,PA,2020-08-18,-52.5,-24.5,-51.5,-55.5,-49,26.5
PAN,PA,247,82790,2020-08-19,PAN,2020-08-19,83.33,PA,2020-08-19,-54,-29.5,-50.5,-56.5,-47.5,27.5
PAN,PA,964,83754,2020-08-20,PAN,2020-08-20,83.33,PA,2020-08-20,-54.5,-28,-50.5,-58.5,-49.5,28
PAN,PA,101,83855,2020-08-21,PAN,2020-08-21,81.48,PA,2020-08-21,-50.5,-17,-46,-52,-46.5,26
PAN,PA,537,84392,2020-08-22,PAN,2020-08-22,81.48,PA,2020-08-22,-90,-87,-79.5,-86.5,-72.5,39
PAN,PA,1088,85480,2020-08-23,PAN,2020-08-23,81.48,PA,2020-08-23,-91.5,-91,-83,-88.5,-64.5,32.5
PAN,PA,1420,86900,2020-08-24,PAN,2020-08-24,81.48,PA,2020-08-24,-48,-25.5,-43,-53.5,-45.5,24
PAN,PA,585,87485,2020-08-25,PAN,2020-08-25,81.48,PA,2020-08-25,-50.5,-26.5,-43.5,-55.5,-48,26
PAN,PA,896,88381,2020-08-26,PAN,2020-08-26,81.48,PA,2020-08-26,-49.5,-26,-39.5,-54.5,-45,25.5
PAN,PA,701,89082,2020-08-27,PAN,2020-08-27,81.48,PA,2020-08-27,-49,-25.5,-37,-55.5,-47,26
PAN,PA,900,89982,2020-08-28,PAN,2020-08-28,81.48,PA,2020-08-28,-46,-17,-36.5,-50,-44.5,25
PAN,PA,642,90624,2020-08-29,PAN,2020-08-29,81.48,PA,2020-08-29,-59,-32.5,-51,-60.5,-48,25
PAN,PA,713,91337,2020-08-30,PAN,2020-08-30,81.48,PA,2020-08-30,-90.5,-89.5,-79,-88,-63.5,32
PAN,PA,728,92065,2020-08-31,PAN,2020-08-31,81.48,PA,2020-08-31,-43.5,-22,-34,-53.5,-44,22.5
PAN,PA,917,92982,2020-09-01,PAN,2020-09-01,81.48,PA,2020-09-01,-47.5,-26,-33.5,-54.5,-47,24.5
PAN,PA,570,93552,2020-09-02,PAN,2020-09-02,81.48,PA,2020-09-02,-47.5,-26,-33,-54.5,-45.5,25
PAN,PA,532,94084,2020-09-03,PAN,2020-09-03,81.48,PA,2020-09-03,-49,-28,-33.5,-56.5,-47,26
PAN,PA,830,94914,2020-09-04,PAN,2020-09-04,81.48,PA,2020-09-04,-46,-18.5,-33,-52.5,-44.5,25
PAN,PA,682,95596,2020-09-05,PAN,2020-09-05,81.48,PA,2020-09-05,-58,-32.5,-43.5,-61,-47,24.5
PAN,PA,709,96305,2020-09-06,PAN,2020-09-06,81.48,PA,2020-09-06,-90,-89.5,-79,-88.5,-64.5,32
PAN,PA,738,97043,2020-09-07,PAN,2020-09-07,81.48,PA,2020-09-07,-46,-26.5,-33,-56,-45.5,23
PAN,PA,535,97578,2020-09-08,PAN,2020-09-08,81.48,PA,2020-09-08,-47,-25.5,-25.5,-56.5,-47,24.5
PAN,PA,829,98407,2020-09-09,PAN,2020-09-09,81.48,PA,2020-09-09,-46,-25,-23,-56.5,-45,24.5
PAN,PA,635,99042,2020-09-10,PAN,2020-09-10,81.48,PA,2020-09-10,-45.5,-24.5,-21.5,-56.5,-47,24.5
PAN,PA,673,99715,2020-09-11,PAN,2020-09-11,81.48,PA,2020-09-11,-42,-15.5,-21,-52,-44,23.5
PNG,PG,,,2020-02-15,PNG,2020-02-15,13.89,PG,2020-02-15,9,7,-4,-3,11,-2
PNG,PG,,,2020-02-16,PNG,2020-02-16,13.89,PG,2020-02-16,17,12,-3,2,7,
PNG,PG,,,2020-02-17,PNG,2020-02-17,13.89,PG,2020-02-17,0,4,-4,-4,8,-1
PNG,PG,,,2020-02-18,PNG,2020-02-18,13.89,PG,2020-02-18,6,4,-8,-4,7,-1
PNG,PG,,,2020-02-19,PNG,2020-02-19,13.89,PG,2020-02-19,1,-4,-14,-3,8,1
PNG,PG,,,2020-02-20,PNG,2020-02-20,13.89,PG,2020-02-20,-1,-4,-7,-1,10,1
PNG,PG,,,2020-02-21,PNG,2020-02-21,13.89,PG,2020-02-21,6,6,-5,-6,11,0
PNG,PG,,,2020-02-22,PNG,2020-02-22,13.89,PG,2020-02-22,10,5,-5,-7,8,0
PNG,PG,,,2020-02-23,PNG,2020-02-23,13.89,PG,2020-02-23,11,9,-7,0,10,
PNG,PG,,,2020-02-24,PNG,2020-02-24,13.89,PG,2020-02-24,-1,0,-5,-6,8,-1
PNG,PG,,,2020-02-25,PNG,2020-02-25,13.89,PG,2020-02-25,3,5,-10,-2,9,-1
PNG,PG,,,2020-02-26,PNG,2020-02-26,13.89,PG,2020-02-26,6,8,-5,-3,13,-1
PNG,PG,,,2020-02-27,PNG,2020-02-27,13.89,PG,2020-02-27,6,6,-9,0,13,0
PNG,PG,,,2020-02-28,PNG,2020-02-28,13.89,PG,2020-02-28,10,11,-7,5,18,-1
PNG,PG,,,2020-02-29,PNG,2020-02-29,13.89,PG,2020-02-29,11,14,-7,1,17,-2
PNG,PG,,,2020-03-01,PNG,2020-03-01,13.89,PG,2020-03-01,15,19,-5,-1,16,
PNG,PG,,,2020-03-02,PNG,2020-03-02,13.89,PG,2020-03-02,0,3,-10,-6,15,0
PNG,PG,,,2020-03-03,PNG,2020-03-03,13.89,PG,2020-03-03,3,7,-8,-3,14,0
PNG,PG,,,2020-03-04,PNG,2020-03-04,13.89,PG,2020-03-04,0,3,-12,-3,14,2
PNG,PG,,,2020-03-05,PNG,2020-03-05,13.89,PG,2020-03-05,1,1,-6,-4,15,0
PNG,PG,,,2020-03-06,PNG,2020-03-06,13.89,PG,2020-03-06,3,5,-9,-2,17,-1
PNG,PG,,,2020-03-07,PNG,2020-03-07,13.89,PG,2020-03-07,8,9,-8,-3,15,0
PNG,PG,,,2020-03-08,PNG,2020-03-08,13.89,PG,2020-03-08,9,14,-5,-6,16,
PNG,PG,,,2020-03-09,PNG,2020-03-09,13.89,PG,2020-03-09,-2,0,-4,-7,13,1
PNG,PG,,,2020-03-10,PNG,2020-03-10,13.89,PG,2020-03-10,2,7,-8,-1,14,0
PNG,PG,,,2020-03-11,PNG,2020-03-11,13.89,PG,2020-03-11,7,13,-10,-5,18,0
